key	ctn	file_new	file_orig	invasion_ff	invasion_spectral	invasion_spectral_delta	invasion_spectral_group	invasion_veena	k14_mean	k14_mean_delta	k14_mean_group	k14_sum	k14_sum_delta	k14_sum_group	k14_veena	orgnum	size_area	size_frac	size_frac_delta	size_frac_group	size_npixel	size_perimeter	tag_color	tag_photometric	tag_scale
CTN002_Tumor_Day6_08	CTN002	CTN002_Day6_08.tif	CTN002_Day6_B1-018_AB01_08.zvi.tif	2.126730571929455	0.8009470278419388	-0.0494398183056	0.850386846147	1	0.3819616914797183	-0.10313962722	0.485101318699	0.0075494271084625385	-0.028313828055	0.0358632551634	2	08	28158.985649857816	0.0197648802926	-0.0557446647512	0.0755095450438	28531.0	867.5003772443581	rgb	2	1.0
CTN002_Tumor_Day6_09	CTN002	CTN002_Day6_09.tif	CTN002_Day6_B1-018_AB01_09.zvi.tif	10.380370785085178	4.53224138661277	3.68185454047	0.850386846147	3	0.4342503233663334	-0.050850995333	0.485101318699	0.11415315666279813	0.0782899014994	0.0358632551634	3	09	376650.17627461883	0.262874085569	0.187364540525	0.0755095450438	379464.0	7009.3936835789	rgb	2	1.0
CTN002_Tumor_Day6_10	CTN002	CTN002_Day6_10.tif	CTN002_Day6_B1-018_AB01_10.zvi.tif	1.360496298297237	0.2146412139215673	-0.635745632226	0.850386846147	0	0.6351803241367834	0.150079005437	0.485101318699	0.04987471529290058	0.0140114601295	0.0358632551634	2	10	112775.7123744543	0.0785205608513	0.00301101580753	0.0755095450438	113346.0	1388.5496195631401	rgb	2	1.0
CTN002_Tumor_Day6_11	CTN002	CTN002_Day6_11.tif	CTN002_Day6_B1-018_AB01_11.zvi.tif	2.6920463905926186	0.8534281464025268	0.00304130025503	0.850386846147	0	0.5928883719168425	0.107787053217	0.485101318699	0.03423015254649854	-0.00163310261693	0.0358632551634	2	11	82593.87611690897	0.0577345655065	-0.0177749795373	0.0755095450438	83341.0	1671.5529016259322	rgb	2	1.0
CTN002_Tumor_Day6_12	CTN002	CTN002_Day6_12.tif	CTN002_Day6_B1-018_AB01_12.zvi.tif	3.5612841275306506	1.5111193178498294	0.660732471702	0.850386846147	3	0.39368858343934604	-0.09141273526	0.485101318699	0.034351750731327776	-0.0015115044321	0.0358632551634	2	12	124900.75736295272	0.0872561516294	0.0117466065856	0.0755095450438	125956.0	2364.235749327727	rgb	2	1.0
CTN002_Tumor_Day6_13	CTN002	CTN002_Day6_13.tif	CTN002_Day6_B3-017_AB03_01.zvi.tif	2.722846476851029	0.6789947498937338	-0.171392096254	0.850386846147	1	0.43547346968568207	-0.0496278490137	0.485101318699	0.015316326430816174	-0.0205469287326	0.0358632551634	2	13	50239.925618336594	0.0351716637109	-0.0403378813329	0.0755095450438	50771.0	1311.1156562826325	rgb	2	1.0
CTN002_Tumor_Day6_14	CTN002	CTN002_Day6_14.tif	CTN002_Day6_B3-017_AB03_02.zvi.tif	1.8877326700807917	0.5443842322084259	-0.306002613939	0.850386846147	0	0.383607943832433	-0.101493374867	0.485101318699	0.04098369562855069	0.00512044046512	0.0358632551634	2	14	153466.55367125047	0.106837452893	0.0313279078492	0.0755095450438	154222.0	1908.0161582420892	rgb	2	1.0
CTN002_Tumor_Day6_15	CTN002	CTN002_Day6_15.tif	CTN002_Day6_B3-017_AB03_03.zvi.tif	1.7064201308091362	0.35422393949807496	-0.496162906649	0.850386846147	0	0.3902435087388255	-0.0948578099605	0.485101318699	0.03303628439848562	-0.00282697076494	0.0358632551634	2	15	121472.04779576896	0.0846555641765	0.00914601913273	0.0755095450438	122202.0	1613.9351916599137	rgb	2	1.0
CTN002_Tumor_Day6_16	CTN002	CTN002_Day6_16.tif	CTN002_Day6_B3-017_AB03_04.zvi.tif	1.7399912310534513	0.3192374836794926	-0.531149362468	0.850386846147	0	0.4597434356547871	-0.0253578830446	0.485101318699	0.06144615993149643	0.0255829047681	0.0358632551634	2	16	192090.55935816822	0.133653153403	0.0581436083592	0.0755095450438	192931.0	2049.422370309745	rgb	2	1.0
CTN002_Tumor_Day6_17	CTN002	CTN002_Day6_17.tif	CTN002_Day6_B3-017_AB03_05.zvi.tif	2.046175922350589	0.6900471674465931	-0.160339678701	0.850386846147	1	0.47055780878176834	-0.0145435099176	0.485101318699	0.03814904525321545	0.00228579008979	0.0358632551634	2	17	116445.66735109505	0.0810719629794	0.00556241793563	0.0755095450438	117029.0	1730.3664423415519	rgb	2	1.0
CTN002_Tumor_Day6_18	CTN002	CTN002_Day6_18.tif	CTN002_Day6_B3-017_AB03_06.zvi.tif	1.3951794551447618	0.15587395460589923	-0.694512891542	0.850386846147	0	0.47884039052514205	-0.00626092817423	0.485101318699	0.0035875213530324568	-0.0322757338104	0.0358632551634	2	18	10599.884125265206	0.007492102638	-0.0680174424058	0.0755095450438	10815.0	431.0925594086832	rgb	2	1.0
CTN002_Tumor_Day6_19	CTN002	CTN002_Day6_19.tif	CTN002_Day6_B3-017_AB03_07.zvi.tif	2.144233044833371	0.6498653838655815	-0.200521462282	0.850386846147	1	0.5986678910913436	0.113566572392	0.485101318699	0.031958510460269235	-0.00390474470316	0.0358632551634	2	19	76488.36971141653	0.0533827033917	-0.0221268416521	0.0755095450438	77059.0	1435.6171127044583	rgb	2	1.0
CTN002_Tumor_Day6_20	CTN002	CTN002_Day6_20.tif	CTN002_Day6_B3-017_AB03_08.zvi.tif	1.7993385913967193	0.4670505951322573	-0.383336251015	0.850386846147	0	0.4580544947999166	-0.0270468238995	0.485101318699	0.03528128952756008	-0.00058196563587	0.0358632551634	1	20	110530.93538941274	0.0770242185768	0.00151467353303	0.0755095450438	111186.0	1580.8960050322055	rgb	2	1.0
CTN002_Tumor_Day6_21	CTN002	CTN002_Day6_21.tif	CTN002_Day6_B3-017_AB03_09.zvi.tif	1.6350278500188675	0.3236109154133748	-0.526775930734	0.850386846147	0	0.4564058008101475	-0.0286955178892	0.485101318699	0.030525173214929955	-0.0053380819485	0.0358632551634	2	21	95927.94004524799	0.0668816504101	-0.00862789463367	0.0755095450438	96545.0	1403.9125894805388	rgb	2	1.0
CTN002_Tumor_Day6_22	CTN002	CTN002_Day6_22.tif	CTN002_Day6_B3-017_AB03_10.zvi.tif	1.2941906357576471	0.14796058254431332	-0.702426263603	0.850386846147	1	0.4792171076564303	-0.00588421104294	0.485101318699	0.032423642533936654	-0.00343961262949	0.0358632551634	2	22	97100.52748546813	0.0676596098426	-0.00784993520117	0.0755095450438	97668.0	1256.6514976291419	rgb	2	1.0
CTN002_Tumor_Day6_23	CTN002	CTN002_Day6_23.tif	CTN002_Day6_B3-017_AB03_11.zvi.tif	1.4561857519054466	0.2075774778257889	-0.642809368322	0.850386846147	0	0.5505431555499922	0.0654418368506	0.485101318699	0.018639260348342398	-0.0172239948151	0.0358632551634	2	23	48422.4866848917	0.0338561294613	-0.0416534155825	0.0755095450438	48872.0	941.3190869792571	rgb	2	1.0
CTN002_Tumor_Day6_24	CTN002	CTN002_Day6_24.tif	CTN002_Day6_B3-017_AB03_12.zvi.tif	2.0164427270841077	0.6823067793192806	-0.168080066828	0.850386846147	1	0.43659182511158157	-0.0485094935878	0.485101318699	0.01951343339375209	-0.0163498217697	0.0358632551634	2	24	63973.77238291965	0.0446949124363	-0.0308146326075	0.0755095450438	64518.0	1273.206532024436	rgb	2	1.0
CTN002_Tumor_Day6_25	CTN002	CTN002_Day6_25.tif	CTN002_Day6_B3-017_AB03_13.zvi.tif	1.6734500719001084	0.3147843909034688	-0.535602455244	0.850386846147	0	0.50535606664511	0.0202547479457	0.485101318699	0.05598119357474757	0.0201179384113	0.0358632551634	2	25	159154.33938968185	0.110775742629	0.0352661975852	0.0755095450438	159907.0	1829.4500398833982	rgb	2	1.0
CTN002_Tumor_Day6_26	CTN002	CTN002_Day6_26.tif	CTN002_Day6_B3-017_AB03_14.zvi.tif	1.3363820105486484	0.1524965845754593	-0.697890261572	0.850386846147	0	0.5950261463134077	0.109924827614	0.485101318699	0.004272092510247282	-0.0315911626532	0.0358632551634	2	26	10179.799151319865	0.0071796719131	-0.0683298731307	0.0755095450438	10364.0	413.46604239695614	rgb	2	1.0
CTN004_Tumor_Day6_01	CTN004	CTN004_Day6_01.tif	CTN004_Day6-013_Position(173).zvi.tif	7.237500748232803	3.496744811537117	1.71916943885	1.77757537269	3	0.6974869889886756	-0.0107208956799	0.708207884669	0.12581118703300428	-0.0517637356428	0.177574922676	2	01	258663.15017084178	0.180377826424	-0.0228619723218	0.203239798746	260379.0	4850.276800048034	rgb	2	1.0
CTN004_Tumor_Day6_02	CTN004	CTN004_Day6_02.tif	CTN004_Day6-013_Position(174).zvi.tif	6.5710108103357365	3.3214824567518564	1.54390708406	1.77757537269	3	0.9524792413247293	0.244271356656	0.708207884669	0.5829857597550215	0.405410837079	0.177574922676	3	02	880243.3300338137	0.612071879849	0.408832081103	0.203239798746	883538.0	8525.549775253385	rgb	2	1.0
CTN004_Tumor_Day6_03	CTN004	CTN004_Day6_03.tif	CTN004_Day6-013_Position(175).zvi.tif	5.40802348034754	2.9568195023865846	1.1792441297	1.77757537269	3	0.9168668312111301	0.208658946543	0.708207884669	0.45743113239532124	0.27985620972	0.177574922676	3	03	717333.6943202738	0.498906838838	0.295667040092	0.203239798746	720182.0	6982.080178190908	rgb	2	1.0
CTN004_Tumor_Day6_04	CTN004	CTN004_Day6_04.tif	CTN004_Day6-013_Position(176).zvi.tif	2.448589293594097	0.689786325435437	-1.08778904725	1.77757537269	1	0.4843616938204277	-0.223846190848	0.708207884669	0.027129918804143248	-0.150445003872	0.177574922676	2	04	80236.84027582794	0.0560116936378	-0.147228105108	0.203239798746	80854.0	1571.2663652761278	rgb	2	1.0
CTN004_Tumor_Day6_05	CTN004	CTN004_Day6_05.tif	CTN004_Day6-013_Position(177).zvi.tif	1.9082601451051395	0.38937434606142135	-1.38820102663	1.77757537269	0	0.4053306968052779	-0.302877187863	0.708207884669	0.008252794910914931	-0.169322127765	0.177574922676	2	05	29047.350505809998	0.0203606461982	-0.182879152548	0.203239798746	29391.0	834.597317717815	rgb	2	1.0
CTN004_Tumor_Day6_06	CTN004	CTN004_Day6_06.tif	CTN004_Day6-013_Position(178).zvi.tif	4.821455493846838	1.0185897134116195	-0.758985659276	1.77757537269	2	0.7317333428734121	0.0235254582048	0.708207884669	0.0166697039046166	-0.160905218771	0.177574922676	3	06	32317.316868205555	0.0227811183773	-0.180458680368	0.203239798746	32885.0	1399.3026653190577	rgb	2	1.0
CTN004_Tumor_Day6_07	CTN004	CTN004_Day6_07.tif	CTN004_Day6-013_Position(179).zvi.tif	2.392640815012506	0.5702304532289303	-1.20734491946	1.77757537269	0	0.7691963976563146	0.0609885129877	0.708207884669	0.024743961927488796	-0.152830960748	0.177574922676	3	07	45930.53183490355	0.0321685878963	-0.171071210849	0.203239798746	46436.0	1175.15302420756	rgb	2	1.0
CTN005_Tumor_Day6_01	CTN005	CTN005_Day6_01.tif	CTN05_Day6-008_AB02_01.zvi.tif	7.3085820563361175	1.531546228576587	0.583207901846	0.948338326731	3	0.3891536300995678	0.123492612512	0.265661017587	0.05097235352797736	0.00993266459765	0.0410396889303	3	01	187492.34225376885	0.130982598094	-0.0138380981407	0.144820696235	189076.0	4149.667151331804	rgb	2	1.0
CTN005_Tumor_Day6_02	CTN005	CTN005_Day6_02.tif	CTN05_Day6-008_AB02_02.zvi.tif	1.580586656562927	0.13881746595600883	-0.809520860775	0.948338326731	0	0.2620929631433005	-0.00356805444386	0.265661017587	0.004145677668096722	-0.0368940112622	0.0410396889303	1	02	22540.72583792884	0.0158175847927	-0.129003111442	0.144820696235	22833.0	669.11079415137	rgb	2	1.0
CTN005_Tumor_Day6_03	CTN005	CTN005_Day6_03.tif	CTN05_Day6-008_AB02_03.zvi.tif	2.308766552904716	0.45418435174387733	-0.494153974987	0.948338326731	0	0.1592103899692584	-0.106450627618	0.265661017587	0.0033809266890085675	-0.0376587622413	0.0410396889303	2	03	30281.371631274116	0.0212355907781	-0.123585105457	0.144820696235	30654.0	937.308843651628	rgb	2	1.0
CTN005_Tumor_Day6_04	CTN005	CTN005_Day6_04.tif	CTN05_Day6-008_AB02_04.zvi.tif	2.5429423591581206	0.7338742519605005	-0.214464074771	0.948338326731	1	0.28204504310572986	0.0163840255186	0.265661017587	0.013027623651987952	-0.0280120652783	0.0410396889303	2	04	66081.32739616078	0.0461898692086	-0.0986308270261	0.144820696235	66676.0	1453.157103398752	rgb	2	1.0
CTN005_Tumor_Day6_05	CTN005	CTN005_Day6_05.tif	CTN05_Day6-008_AB02_05.zvi.tif	2.2559957967007938	0.5046209626487821	-0.443717364082	0.948338326731	0	0.3246125780851627	0.058951560498	0.265661017587	0.01700892372023072	-0.0240307652101	0.0410396889303	2	05	75045.4223402359	0.0523976113944	-0.0924230848403	0.144820696235	75637.0	1458.599895520186	rgb	2	1.0
CTN005_Tumor_Day6_06	CTN005	CTN005_Day6_06.tif	CTN05_Day6-008_AB02_06.zvi.tif	5.092922556933071	2.0560579902036653	1.10771966347	0.948338326731	2	0.29807568797795925	0.0324146703908	0.265661017587	0.1762206898387819	0.135181000908	0.0410396889303	2	06	850643.8478144357	0.591194441366	0.446373745131	0.144820696235	853401.0	7378.402637323703	rgb	2	1.0
CTN005_Tumor_Day6_07	CTN005	CTN005_Day6_07.tif	CTN05_Day6-008_AB02_07.zvi.tif	4.0373123602852505	1.219267036027727	0.270928709297	0.948338326731	0	0.14443683072916394	-0.121224186858	0.265661017587	0.022521627416207005	-0.0185180615141	0.0410396889303	1	07	223914.61639466928	0.155927178009	0.0111064817743	0.144820696235	225084.0	3370.4844636818148	rgb	2	1.0
CTN007_Tumor_Day6_01	CTN007	CTN007_Day6_01.tif	CTN007_Day6-002_AB03_01.zvi.tif	2.1404113578206836	0.6755574080994803	-0.55565681598	1.23121422408	0	0.4512235289326774	0.16386050894	0.287363019993	0.005117338445021103	-0.0244973140276	0.0296146524726	1	01	16067.974213219102	0.0113410274884	-0.0615351709708	0.0728761984592	16371.0	657.4066887423344	rgb	2	1.0
CTN007_Tumor_Day6_02	CTN007	CTN007_Day6_02.tif	CTN007_Day6-002_AB03_02.zvi.tif	3.1247667640553334	1.0297221022344984	-0.201492121845	1.23121422408	0	0.4744313690175903	0.187068349025	0.287363019993	0.13868946985799419	0.109074817385	0.0296146524726	1	02	420347.958766056	0.292327782088	0.219451583629	0.0728761984592	421981.0	4062.7322985866113	rgb	2	1.0
CTN007_Tumor_Day6_03	CTN007	CTN007_Day6_03.tif	CTN007_Day6-002_AB03_03.zvi.tif	14.72284242245703	4.416399947681215	3.1851857236	1.23121422408	3	0.41182207302102175	0.124459053028	0.287363019993	0.06396719239679911	0.0343525399242	0.0296146524726	1	03	222158.6791829813	0.155327255597	0.0824510571378	0.0728761984592	224218.0	6411.097863468378	rgb	2	1.0
CTN007_Tumor_Day6_04	CTN007	CTN007_Day6_04.tif	CTN007_Day6-002_AB03_04.zvi.tif	2.3636836647945154	0.5628478145905301	-0.668366409488	1.23121422408	1	0.44911689947163486	0.161753879479	0.287363019993	0.017381376569692387	-0.0122332759029	0.0296146524726	0	04	55318.62804003984	0.0387012303259	-0.0341749681333	0.0728761984592	55866.0	1281.8443965004444	rgb	2	1.0
CTN007_Tumor_Day6_05	CTN007	CTN007_Day6_05.tif	CTN007_Day6-002_AB03_05.zvi.tif	2.3425186428263047	0.5720176200075764	-0.659196604071	1.23121422408	0	0.12194125214871834	-0.165421767844	0.287363019993	0.0009192561972694199	-0.0286953962753	0.0296146524726	0	05	10619.255025267688	0.00753851695855	-0.0653376815007	0.0728761984592	10882.0	559.105140549915	rgb	2	1.0
CTN007_Tumor_Day6_06	CTN007	CTN007_Day6_06.tif	CTN007_Day6-002_AB03_06.zvi.tif	4.253882702583695	0.7540955323482806	-0.477118691731	1.23121422408	2	0.1481958376136336	-0.139167182379	0.287363019993	0.005567096878653922	-0.024047555594	0.0296146524726	0	06	53562.45786482359	0.03756581135	-0.0353103871092	0.0728761984592	54227.0	1692.1074439558647	rgb	2	1.0
CTN007_Tumor_Day6_07	CTN007	CTN007_Day6_07.tif	CTN007_Day6-002_AB03_07.zvi.tif	4.947001885198959	1.4489810601718989	0.217766836093	1.23121422408	0	0.1685518198531152	-0.118811200139	0.287363019993	0.00411092601527421	-0.0255037264573	0.0296146524726	0	07	34593.58470295623	0.0243896863223	-0.0484865121369	0.0728761984592	35207.0	1466.4719271356876	rgb	2	1.0
CTN007_Tumor_Day6_08	CTN007	CTN007_Day6_08.tif	CTN007_Day6-002_AB03_08.zvi.tif	4.14308042488185	0.39009230749851376	-0.84112191658	1.23121422408	0	0.07362137988242508	-0.21374164011	0.287363019993	0.0011645634201363985	-0.0284500890525	0.0296146524726	0	08	22364.087351461145	0.0158182775438	-0.0570579209154	0.0728761984592	22834.0	1079.0515772320095	rgb	2	1.0
CTN009_Tumor_Day6_01	CTN009	CTN009_Day6_01.tif	CTN009_Day6-002_Position(46).zvi.tif	2.485036841744305	0.6599938669754566	0.248527761823	0.411466105152	1	0.6481094316777489	0.0583777304447	0.589731701233	0.04398866767944154	0.0129937382291	0.0309949294504	3	01	97294.99401807884	0.0678722844159	0.0107976137695	0.0570746706464	97975.0	1743.07709366197	rgb	2	1.0
CTN009_Tumor_Day6_02	CTN009	CTN009_Day6_02.tif	CTN009_Day6-002_Position(47).zvi.tif	2.1447697768360214	0.622805915021454	0.211339809869	0.411466105152	1	0.31365032866905984	-0.276081372564	0.589731701233	0.06942603266090298	0.0384311032105	0.0309949294504	2	02	318421.6495842171	0.2213485092	0.164273838554	0.0570746706464	319521.0	2929.5206692173424	rgb	2	1.0
CTN009_Tumor_Day6_03	CTN009	CTN009_Day6_03.tif	CTN009_Day6-002_Position(48).zvi.tif	1.486107530224545	0.1943856045794888	-0.217080500573	0.411466105152	0	0.9792730172013598	0.389541315968	0.589731701233	0.006389778145796115	-0.0246051513046	0.0309949294504	3	03	9202.350205735333	0.00652502216803	-0.0505496484783	0.0570746706464	9419.0	414.5523942980428	rgb	2	1.0
CTN009_Tumor_Day6_04	CTN009	CTN009_Day6_04.tif	CTN009_Day6-002_Position(49).zvi.tif	1.6547202309949034	0.41256846564711885	0.00110236049491	0.411466105152	0	0.7660724102725203	0.176340709039	0.589731701233	0.029016945505757168	-0.00197798394463	0.0309949294504	3	04	54229.53834465018	0.0378775493239	-0.0191971213225	0.0570746706464	54677.0	1061.9037978164356	rgb	2	1.0
CTN009_Tumor_Day6_05	CTN009	CTN009_Day6_05.tif	CTN009_Day6-002_Position(50).zvi.tif	1.653221180954145	0.1824139463636133	-0.229052158789	0.411466105152	0	0.6200301609069745	0.0302984596739	0.589731701233	0.005177083469166873	-0.0258178459812	0.0309949294504	3	05	11842.743101579501	0.00834972844159	-0.0487249422048	0.0570746706464	12053.0	496.01700606514237	rgb	2	1.0
CTN009_Tumor_Day6_06	CTN009	CTN009_Day6_06.tif	CTN009_Day6-002_Position(51).zvi.tif	1.7729378148822725	0.36012520573561174	-0.0513408994166	0.411466105152	0	0.4964454253168538	-0.0932862759162	0.589731701233	0.019423867474278562	-0.0115710619761	0.0309949294504	3	06	56000.034812816695	0.0391258867213	-0.0179487839251	0.0570746706464	56479.0	1116.9811191142496	rgb	2	1.0
CTN009_Tumor_Day6_07	CTN009	CTN009_Day6_07.tif	CTN009_Day6-002_Position(52).zvi.tif	1.4173027488912835	0.17337684702495793	-0.238089258127	0.411466105152	0	0.6472781900065685	0.0575464887735	0.589731701233	0.01119033647597811	-0.0198045929744	0.0309949294504	3	07	24631.549988666724	0.0172882952782	-0.0397863753682	0.0570746706464	24956.0	662.3417291160463	rgb	2	1.0
CTN009_Tumor_Day6_08	CTN009	CTN009_Day6_08.tif	CTN009_Day6-002_Position(53).zvi.tif	1.5564122983691857	0.21073872508339586	-0.200727380069	0.411466105152	1	0.279964839871579	-0.309766861362	0.589731701233	0.045785593277435116	0.014790663827	0.0309949294504	2	08	235196.1822777551	0.163540512082	0.106465841436	0.0570746706464	236074.0	2144.7782304873876	rgb	2	1.0
CTN009_Tumor_Day6_09	CTN009	CTN009_Day6_09.tif	CTN009_Day6-002_Position(54).zvi.tif	1.42753893147396	0.1936789058681561	-0.217787199284	0.411466105152	0	0.5543782025828653	-0.0353534986502	0.589731701233	0.0023895347320927927	-0.0286053947183	0.0309949294504	3	09	6070.995177344797	0.00431029705165	-0.0527643735947	0.0570746706464	6222.0	330.0113346163577	rgb	2	1.0
